Zakład;Zawiadomienie;Rodzaj zawiadomienia;Utworzono dnia;Utworzone przez;Początek zakłócenia;Pocz. zakłóc. (godz.);Koniec zakłócenia;Koniec zakłóc.(godz.);Żądane rozpoczęcie;Żądana godzina rozp.;Żądane zakończenie;Żądana godz. zak.;Przestój;Urządzenie;Lokalizacja funkc.;Dotyczy urządzenia;Lokalizacja;Stanowisko robocze;Opis;Czas przestoju;Jedn. czasu przest.;Nr zlecenia;Status zawiadomienia;Opis;Notification Long Text;Grupa planistów;Wpływ;Dot. lokaliz. funkc.;Problem;Kod uszkodzenia;Tekst dot. szkody;Część obiektu;Kod części obiektu;Tek. kodu części ob.;Tekst pozycji;Przyczyna;Kod przyczyny;Tekst kodu przyczyny;Tekst przyczyny;Rodzaj zlecenia;Krótki tekst;Status systemu;Ozn. lokaliz. funkc.;Line functional location;Ozn. lokaliz. funkc.;Oznaczenie obiektu;Oznaczenie obiektu
PLPA;12679786;1P;08.06.2025;SZURNDAMI1;08.06.2025;02:08:23;08.06.2025;04:27:24;08.06.2025;02:16:01;08.06.2025;03:45:50;X;10167747;PLPA-PR-U13-010401-003;10167747;UGP13;90300020;Gniecie kartonik;2,32E+00;H;50000225007;MOBI PRZL ZWZK;;08.06.2025 03:47:19 CET Marcin Petrzak (PETRZMARC1) Regulacje kartoniarki i szczotki;P14;3;PLPA-PR-U13-010401-003;ZPM5;100;Deformacja;;;;;;;;;PLM1;Gniecie kartonik;ZAK  CZPT BrMt KWS  MOBI PRRO;TABLETS Pakowanie;PLPA-PR-U13-010401;TABLETS;1-Linia pakowania 2;1-Linia pakowania 2
PLPA;12679789;1P;08.06.2025;NOWAKDAWI1;08.06.2025;08:54:07;;00:00:00;;00:00:00;;00:00:00;X;10087519;PLPA-PR-U11-010717;;UGP11;90300030;Uszkodzone grzałki zgrzew wstępny;0,00E+00;H;;MOBI WTZW;;;P11;3;;;;;;;;;;;;;;;;LINIA PAKUJĄCA ERMETICO RAFFAELLO;PLPA-PR-U11;UGP11 RAFFAELLO;1-Maszyna pakująca Ermetico 1     003230;
PLPA;12679792;PQ;08.06.2025;DEBECMACI1;08.06.2025;12:47:03;;00:00:00;10.06.2025;09:39:25;10.06.2025;10:51:22;;10102051;PLPA-PR-U43-011445-003;;UGP43;90300020;Rozciągnięty łańcuch na bipacku.;0,00E+00;H;50000225255;MOBI PRZL WTZW;;Moze powodować wypadanie z prowadnic ---------------------------------------- Moze powodować wypadanie z prowadnic;P04;1;;;;;;;;;;;;;PLM4;Rozciągnięty łańcuch na bipacku.;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 2. Pakowanie;PLPA-PR-U43-011445;KB 2.;1-Pakowaczka 5;
PLPA;12679796;1P;08.06.2025;BROZERYK1;08.06.2025;15:20:00;;00:00:00;08.06.2025;17:23:59;;00:00:00;X;10101075;PLPA-PR-U43-011545-003;;UGP43;90300030;Skoki temperatury kół zgrzewających;0,00E+00;H;50000225010;MOBI PRZL WTZW;;;P04;3;;;;;;;;;;;;;PLM1;Skoki temperatury kół zgrzewających;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 1;
PLPA;12679811;1P;07.06.2025;BIALEDARI1;07.06.2025;22:34:11;01.07.2025;09:52:14;08.06.2025;00:53:08;01.07.2025;09:37:14;;10079778;PLPA-PR-U21-010172-001;10079778;UGP21;90300020;Braki na zawijaniu;0,00E+00;H;50000224832;MOBI PRZL ZWZK;;01.07.2025 09:37:20 CET KAMIL TARKA (TARKAKAMI1);P02;3;PLPA-PR-U21-010172-001;ZPM5;100;Deformacja;;;;;;;;;PLM1;Braki na zawijaniu;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;FC PAKOWANIE IFC T55;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca IFC T55;1-Maszyna pakująca IFC T55
PLPA;12679813;1P;08.06.2025;STOKOHUBE1;08.06.2025;02:36:04;08.06.2025;06:54:31;08.06.2025;06:35:30;08.06.2025;06:50:27;X;10101891;PLPA-PR-U43-011445-002;10101891;UGP43;90300020;Brak polikorda;4,31E+00;H;50000225008;MOBI PRZL ZWZK;;08.06.2025 06:50:51 CET TOMASZ UKLEJA (UKLEJTOMA1);P04;3;PLPA-PR-U43-011445-002;ZPM5;103;Zużycie;PM1;0010;Część bez kodu magazynowego;;ZPM5;108;utrzymanie ruchu;;PLM1;Brak polikorda;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 2. Modelator;PLPA-PR-U43-011445;KB 2.;1-Moduł tnący wafel dolny 1;1-Moduł tnący wafel dolny 1
PLPA;12679819;1P;08.06.2025;GORZYZBIG1;08.06.2025;08:34:28;08.06.2025;10:02:49;08.06.2025;08:36:09;08.06.2025;09:04:53;X;10115783;PLPA-PR-U11-010703-006;10079715;UGP11;90300020;Kartoniarka Etipack niepodaje formatelo;1,47E+00;H;50000224751;MOBI PRZL ZWZK;;08.06.2025 09:05:07 CET SEBASTIAN WOJDYNA (WOJDYSEBA1) Regulacje;P11;2;PLPA-PR-U11-010703-006;ZPM5;102;Zacinanie się;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Kartoniarka Etipack niepodaje formatelo;ZAK  CZPT BrMt KWS  MOBI PRRO;LINIE PAKUJĄCE T1,T3,T4-2,3 RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Linia pakowania T1/T3/T4 - 2;2-Etykieciarka T3/T4 2
PLPA;12679820;1P;07.06.2025;JASINPIOT1;07.06.2025;21:57:55;08.06.2025;04:15:00;07.06.2025;22:18:11;08.06.2025;04:00:00;;10081046;PLPA-PR-U13-010175;10115802;UGP13;90300030;Przezbrojenie maszyny;0,00E+00;H;50000225140;MOBI PRZL ZWZK;;08.06.2025 05:22:55 CET PIOTR SZCZEPAŃSKI (SZCZEPIOT1) Przezbrojenie maszyny;P14;3;PLPA-PR-U13-010175;ZPM5;100;Deformacja;;;;;ZPM5;107;Niewłaściwe ustawienia/parametry maszyny;;PLM1;Przezbrojenie maszyny;ZAK  CZPT BrMt KWS  MOBI PRRO;IFCR PAKOWNIE WIEWIÓRKA/BAŁWAN/JAJKO;PLPA-PR-U13;UGP13 TABLETS+ROCHER FIGURES;1-Linia pakowania IFCR;2-Maszyna pakująca IFCR
PLPA;12679821;1P;08.06.2025;GORECKONR2;08.06.2025;07:00:00;08.06.2025;17:42:57;08.06.2025;17:27:46;08.06.2025;17:27:57;X;10101077;PLPA-PR-U43-011545-003;10101077;UGP43;90300030;Brak temp grzałek;1,07E+01;H;50000225011;MOBI PRZL ZWZK;;08.06.2025 17:28:15 CET Damian Kowalski (KOWALDAMI1);P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Brak temp grzałek;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 5;1-Pakowaczka 5
PLPA;12679822;1P;08.06.2025;BROZERYK1;08.06.2025;07:05:00;08.06.2025;17:42:09;08.06.2025;17:26:56;08.06.2025;17:27:09;X;10101075;PLPA-PR-U43-011545-003;10101075;UGP43;90300030;Awaria styków grzałek. Częste zatrzyman;1,06E+01;H;50000224994;MOBI PRZL ZWZK;;08.06.2025 10:54:15 CET ERYK BRÓZ (BROZERYK1) Częste zatrzymania ---------------------------------------- 08.06.2025 17:27:19;P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Awaria styków grzałek. Częste zatrzyman;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 1;1-Pakowaczka 1
PLPA;12679839;1P;08.06.2025;DEBECMACI1;08.06.2025;09:31:33;08.06.2025;12:46:48;08.06.2025;09:47:05;08.06.2025;09:48:28;;10102051;PLPA-PR-U43-011445-003;10102051;UGP43;90300020;Rozciągnięty łańcuch na bipack;0,00E+00;H;50000224669;MOBI PRZL ZWZK;;08.06.2025 09:33:58 CET MACIEJ DĘBECKI (DEBECMACI1) Czasami wyskakuje z prowadnic ---------------------------------------- 08.0;P04;1;PLPA-PR-U43-011445-003;ZPM5;103;Zużycie;;;;;;;;;PLM6;Rozciągnięty łańcuch na bipack;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 2. Pakowanie;PLPA-PR-U43-011445;KB 2.;1-Pakowaczka 5;1-Pakowaczka 5
PLPA;12679843;1P;08.06.2025;HEDAKAMI1;08.06.2025;00:47:34;;00:00:00;10.07.2025;15:40:44;;00:00:00;;10228037;PLPA-PR-U13-010401-002;10228037;UGP05;90300020;Cieknąca pompa;0,00E+00;H;;MOBI WTZW;;;P14;2;PLPA-PR-U13-010401-002;;;;;;;;;;;;;;;TABLETS Modelator;PLPA-PR-U13-010401;TABLETS;1-Instalacja technolog. czekolada MILK;1-Instalacja technolog. czekolada MILK
PLPA;12679847;PP;08.06.2025;DABROADAM2;08.06.2025;05:13:57;;00:00:00;08.06.2025;05:13:57;;00:00:00;;10156203;PLPA-PR-U42-011443-001;;UGP31;90300020;NAPRAWA WYDMUCHU WAFLA Z FORM;0,00E+00;H;50000225104;PRZL WTZW;;;P03;;;;;;;;;;;;;;PLM7;NAPRAWA WYDMUCHU WAFLA Z FORM;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Piece z nawilżaczami;PLPA-PR-U42-011443;KBW 2.;1-Piec wafla górnego KBW;
PLPA;12679848;1P;08.06.2025;BROZERYK1;08.06.2025;09:55:00;08.06.2025;17:37:17;08.06.2025;17:22:03;08.06.2025;17:22:17;X;10102341;PLPA-PR-U43-011545-003;10102341;UGP43;90300030;Wyzwolenie termika w szafie zasilającej;7,70E+00;H;50000225009;MOBI PRZL ZWZK;;08.06.2025 17:22:31 CET Damian Kowalski (KOWALDAMI1);P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Wyzwolenie termika w szafie zasilającej;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Dystrybucja rzędów;1-Dystrybucja rzędów
PLPA;12679849;1P;08.06.2025;BROZERYK1;08.06.2025;10:00:00;08.06.2025;17:41:24;08.06.2025;17:26:04;08.06.2025;17:26:24;X;10101081;PLPA-PR-U43-011545-003;10101081;UGP43;90300030;Uszkodzony czujnik na fazatorze;7,69E+00;H;50000225180;MOBI PRZL ZWZK;;08.06.2025 17:26:35 CET Damian Kowalski (KOWALDAMI1);P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Uszkodzony czujnik na fazatorze;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 8;1-Pakowaczka 8
PLPA;12679853;1P;08.06.2025;ROTUSPATR1;08.06.2025;06:30:46;08.06.2025;08:15:00;08.06.2025;06:00:00;08.06.2025;08:00:00;X;10129645;PLPA-PR-U43-011446;10129645;UGP43;90300020;NIEPRAWIDŁOWE PODAWANIE KLEI;1,74E+00;H;50000224668;PRZL ZWZK;;08.06.2025 07:52:56 CET PATRYK ROTUSKI (ROTUSPATR1) podawanie klei z głowic 451QM2-QM5 niepowtarzalne, analiza warunków niesta;P04;3;PLPA-PR-U43-011446;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;NIEPRAWIDŁOWE PODAWANIE KLEI;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 2;1-Robot T6. MASTELLO 2
PLPA;12679871;1P;08.06.2025;BIALEDARI1;08.06.2025;06:00:21;08.06.2025;08:38:13;08.06.2025;06:09:04;08.06.2025;07:52:41;;10079778;PLPA-PR-U21-010172-001;10079778;UGP21;90300020;Do reg.przekladacz końcowy figurek;0,00E+00;H;50000225084;MOBI PRZL ZWZK;;08.06.2025 07:53:12 CET SŁAWOMIR LASOTA (LASOTSLAW1);P02;3;PLPA-PR-U21-010172-001;ZPM6;108;Błąd pomiaru;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;104;Zła jakość opakowania lub surowców;;PLM1;Do reg.przekladacz końcowy figurek;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;FC PAKOWANIE IFC T55;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca IFC T55;1-Maszyna pakująca IFC T55
PLPA;12679874;1P;08.06.2025;WRZOSANNA1;08.06.2025;07:26:57;08.06.2025;16:20:24;08.06.2025;07:28:46;08.06.2025;11:35:57;;10108430;PLPA-PR-U31-011331-001;10108430;UGP31;90300020;Blokowanie transportera;0,00E+00;H;50000224659;MOBI PRZL ZWZK;;08.06.2025 11:39:20 CET SŁAWOMIR KOCHANIAK (KOCHASLAW1) Wymiana główki napędowej  , sprzęgła i napędu transportera;P03;3;PLPA-PR-U31-011331-001;ZPM5;103;Zużycie;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Blokowanie transportera;ZAK  CZPT BrMt KWS  MOBI PRRO;Nutella 400g;PLPA-PR-U31-011331;Nutella T400;1-Zesp. Trans. za zgrzewarką;1-Zesp. Trans. za zgrzewarką
PLPA;12679875;1P;08.06.2025;ZIEMBDAMI1;08.06.2025;07:51:39;08.06.2025;08:05:00;08.06.2025;06:20:00;08.06.2025;07:50:00;X;10227357;PLPA-LG-001-100000-002;10227357;FACILITIES;90300020;SPRAWDZENIE SZCZOTEK;2,23E-01;H;50000225160;PRZL ZWZK;;08.06.2025 07:53:53 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Sprawdznie szczotek osi X, Stan dobry, niewielki stopień zużycia, brak;P07;3;PLPA-LG-001-100000-002;ZPM6;112;Awria zasilania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;SPRAWDZENIE SZCZOTEK;ZWOL CZPT BrMt BŁKL KWS  PRRO;Układnice;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Układnica nr.7;1-Układnica nr.7
PLPA;12679876;1P;08.06.2025;ZIEMBDAMI1;08.06.2025;07:54:56;08.06.2025;08:55:00;08.06.2025;07:55:00;08.06.2025;08:40:00;;10228469;PLPA-LG-001-100010-004;10228469;FACILITIES;90300020;WYMIANA CZUJNIKÓW;0,00E+00;H;50000225161;PRZL ZWZK;;08.06.2025 09:59:45 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Wymiana czujników obecności palety 2 szt oraz 1 mocowania;P07;3;PLPA-LG-001-100010-004;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA CZUJNIKÓW;ZWOL CZPT BŁKL DMNK KWS  NPT  PRRO;Winda podwójna;PLPA-LG-001-100010;Magazyn opakowań;1-Winda podwójna EPOD133;1-Winda podwójna EPOD133
PLPA;12679879;1P;08.06.2025;NARAJJACE1;08.06.2025;15:44:19;08.06.2025;15:59:53;08.06.2025;15:15:19;08.06.2025;15:44:53;X;10129645;PLPA-PR-U43-011446;10129645;UGP43;90300020;2-SYSTEM WIZYJNY - KONTROLA OPAKOWAŃ 2;2,59E-01;H;50000225162;PRZL ZWZK;;08.06.2025 15:45:13 CET Jacek Narajczyk (NARAJJACE1) Regulacja parametrów kamery.;P04;3;PLPA-PR-U43-011446;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;2-SYSTEM WIZYJNY - KONTROLA OPAKOWAŃ 2;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 2;1-Robot T6. MASTELLO 2
PLPA;12679888;1P;08.06.2025;KRZYSTOMA2;08.06.2025;04:29:40;08.06.2025;04:45:33;08.06.2025;03:01:40;08.06.2025;04:30:33;X;10101075;PLPA-PR-U43-011545-003;10101075;UGP43;90300020;SKOKI TEMPERATUR KOŁO2WZDŁUŻNE;2,65E-01;H;50000224749;PRZL ZWZK;;08.06.2025 04:36:16 CET TOMASZ KRZYSZTOSZEK (KRZYSTOMA2) Wymiana przekażnika omron bez efektu. współpraca z automatykiem-podp;P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;100;Błąd konstrukcyjny lub zły montaż;;PLM1;SKOKI TEMPERATUR KOŁO2WZDŁUŻNE;ZWOL CZPT BrMt KWS  PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 1;1-Pakowaczka 1
PLPA;12679889;1P;08.06.2025;KRZYSTOMA2;08.06.2025;04:39:22;08.06.2025;05:02:50;08.06.2025;04:32:22;08.06.2025;04:47:50;X;10101078;PLPA-PR-U43-011545-003;10101078;UGP43;90300020;PODBIJANIE BATONÓW NA WEJŚCIU MONOPACK6;3,91E-01;H;50000224750;PRZL ZWZK;;08.06.2025 04:42:20 CET TOMASZ KRZYSZTOSZEK (KRZYSTOMA2) Regulacja czujników na wejściu;P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;100;Błąd konstrukcyjny lub zły montaż;;PLM1;PODBIJANIE BATONÓW NA WEJŚCIU MONOPACK6;ZWOL CZPT BrMt KWS  PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 6;1-Pakowaczka 6
PLPA;12679902;1P;08.06.2025;NARAJJACE1;08.06.2025;07:54:18;;00:00:00;08.06.2025;07:54:18;;00:00:00;X;10129645;PLPA-PR-U43-011446;;UGP43;90300020;BRAK STARTU;0,00E+00;H;50000224966;PRZL WTZW;;;P04;3;;;;;;;;;;;;;PLM1;BRAK STARTU;ZWOL BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 2;
PLPA;12679903;1P;08.06.2025;NARAJJACE1;08.06.2025;07:55:35;;00:00:00;08.06.2025;06:00:35;08.06.2025;07:40:07;X;10129645;PLPA-PR-U43-011446;10129645;UGP43;90300020;BRAK PODAWANIA KLEJU.;0,00E+00;H;50000224967;PRZL WTZW;;08.06.2025 07:58:09 CET Jacek Narajczyk (NARAJJACE1) Współpraca z automatykiem, ustawienie czujników kontroli kartoników na;P04;3;PLPA-PR-U43-011446;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BRAK PODAWANIA KLEJU.;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 2;1-Robot T6. MASTELLO 2
PLPA;12679919;1P;08.06.2025;AUGUSLUKA1;08.06.2025;18:49:29;08.06.2025;19:05:00;08.06.2025;18:10:00;08.06.2025;18:50:00;X;10107809;PLPA-PR-U22-010326-002;10107809;UGP22;90300020;AWARIA FALOWNIKA;2,59E-01;H;50000224850;PRZL ZWZK;;08.06.2025 18:52:29 CET ŁUKASZ AUGUSIEWICZ (AUGUSLUKA1) wymiana falownika;P12;3;PLPA-PR-U22-010326-002;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;AWARIA FALOWNIKA;ZWOL CZPT DMNK KWS  NPT  PRRO;KJ 2 PAKOWANIE;PLPA-PR-U22-010326;KJ LINIA 2;1-Linia pakowania 2.2;1-Linia pakowania 2.2
PLPA;12679925;1P;08.06.2025;DEBECMACI1;08.06.2025;10:28:23;08.06.2025;12:17:02;08.06.2025;11:47:35;08.06.2025;12:17:02;;10102050;PLPA-PR-U43-011445-003;10102050;UGP43;90300020;Rozdziagniety łańcuch lub problem;0,00E+00;H;50000224836;MOBI PRZL ZWZK;;08.06.2025 10:30:40 CET MACIEJ DĘBECKI (DEBECMACI1) Z napinaniem.  Co jakiś czas wyrzuca awarie coppa masima catena zła faza;P04;1;PLPA-PR-U43-011445-003;ZPM5;103;Zużycie;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Rozdziagniety łańcuch lub problem;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;KB 2. Pakowanie;PLPA-PR-U43-011445;KB 2.;1-Pakowaczka 4;1-Pakowaczka 4
PLPA;12679926;1P;08.06.2025;KAROLMICH2;08.06.2025;11:37:50;08.06.2025;18:00:59;08.06.2025;11:43:02;08.06.2025;12:14:48;X;10117922;PLPA-PR-U11-010703-003;10117922;UGP11;90300020;Forma na kołku pod otwieraczem;6,39E+00;H;50000225029;MOBI PRZL ZWZK;;08.06.2025 12:16:03 CET ARKADIUSZ KWIATKOWSKI (KWIATARKA1) Sprawdzenie i dokręcenie kołków łańcucha;P11;2;PLPA-PR-U11-010703-003;ZPM5;102;Zacinanie się;;;;;;;;;PLM1;Forma na kołku pod otwieraczem;ZAK  CZPT BrMt KWS  MOBI PRRO;MODELATOR RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Rozkładacz form 2               005112;1-Rozkładacz form 2               005112
PLPA;12679931;1P;08.06.2025;ANUSZADAM1;08.06.2025;08:41:53;09.06.2025;11:15:22;08.06.2025;08:44:24;08.06.2025;13:16:55;;10126210;PLPA-PR-U12-011312-002;10126210;UGP12;90300020;Naprawa głowic;0,00E+00;H;50000225065;MOBI PRZL ZWZK;;08.06.2025 13:17:53 CET Adam Anuszewski (ANUSZADAM1) Naprawa głowic;P05;1;PLPA-PR-U12-011312-002;ZPM5;103;Zużycie;;;;;;;;;PLM6;Naprawa głowic;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY MODELATOR;PLPA-PR-U12-011312;NUTELLA B-READY;1-Robot 3;1-Robot 3
PLPA;12679934;PT;08.06.2025;SMYLROBE1;08.06.2025;10:20:38;;00:00:00;08.06.2025;10:21:38;;00:00:00;;;PLPA-PR-U41-011441-002;;UGP41;90300020;Przegląd pakowaczek MINI 1;0,00E+00;H;50000225066;PRZL WTZW;;;P04;;;;;;;;;;;;;;PLM2;Przegląd pakowaczek MINI 1;ZWOL CZPT BrMt KWS  PRRO;KB MINI 1. Pakowanie;PLPA-PR-U41-011441;KB MINI 1.;;
PLPA;12679936;1P;08.06.2025;GRUSZHUBE1;08.06.2025;14:44:29;;00:00:00;08.06.2025;14:44:29;;00:00:00;X;10107528;PLPA-PR-U22-010325-001;;UGP22;90300020;SKRECANIE MATRYC;0,00E+00;H;50000225067;PRZL WTZW;;;P12;3;;;;;;;;;;;;;PLM1;SKRECANIE MATRYC;ZWOL CZPT BrMt KWS  PRRO;KJ 1 MODELATOR;PLPA-PR-U22-010325;KJ LINIA 1;1-Zespół nalewania kremu ciemnego;
PLPA;12679938;1P;08.06.2025;BROZERYK1;08.06.2025;15:30:00;08.06.2025;17:38:33;08.06.2025;17:23:19;08.06.2025;17:23:33;X;10101077;PLPA-PR-U43-011545-003;10101077;UGP43;90300030;Skoki temperatury grzałki banderoli.;2,14E+00;H;50000224798;MOBI PRZL ZWZK;;08.06.2025 17:23:46 CET Damian Kowalski (KOWALDAMI1);P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Skoki temperatury grzałki banderoli.;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 5;1-Pakowaczka 5
PLPA;12679942;1P;08.06.2025;WRZOSANNA1;08.06.2025;08:00:08;08.06.2025;09:05:25;08.06.2025;08:08:30;08.06.2025;08:51:01;X;10107879;PLPA-PR-U31-011331-001;10107879;UGP31;90300030;Ucięta data;1,09E+00;H;50000224835;MOBI PRZL ZWZK;;08.06.2025 08:52:02 CET Marcin Szulczyk (SZULCMARC1) Mycie głowicy i ustawienie strumienia w drukarce Hitachi;P03;2;PLPA-PR-U31-011331-001;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Ucięta data;ZAK  CZPT BrMt KWS  MOBI PRRO;Nutella 400g;PLPA-PR-U31-011331;Nutella T400;1-Drukarka;1-Drukarka
PLPA;12679945;1P;08.06.2025;STAWIKRZY1;08.06.2025;11:36:52;;00:00:00;08.06.2025;10:00:52;08.06.2025;11:00:20;X;10101576;PLPA-PR-U42-011443-003;10101576;UGP42;90300020;PO PRZEJŚCIU NA MULTIPAKA NIEPRAC.TRANSP;0,00E+00;H;50000224986;PRZL WTZW;;08.06.2025 11:41:29 CET Krzysztof Stawiński (STAWIKRZY1) PO PRZEJŚCIU NA MULTIPAKA NIEPRAC.TRANSPorter . z pakowaczki nr 3 i 4;P04;3;PLPA-PR-U42-011443-003;ZPM6;112;Awria zasilania;;;;;ZPM5;108;utrzymanie ruchu;;PLM6;PO PRZEJŚCIU NA MULTIPAKA NIEPRAC.TRANSP;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Pakowanie;PLPA-PR-U42-011443;KBW 2.;1-Transporter łańcuchowy Pakowaczki 3;1-Transporter łańcuchowy Pakowaczki 3
PLPA;12679946;1P;08.06.2025;ANTOSMARC1;08.06.2025;12:14:18;;00:00:00;08.06.2025;12:14:18;;00:00:00;X;10166539;PLPA-PR-U11-010717;;UGP11;90300020;ZGRZEW;0,00E+00;H;50000224987;PRZL WTZW;;;P11;3;;;;;;;;;;;;;PLM1;ZGRZEW;ZAK  CZPT DMNK KWS  NPT  PRRO;LINIA PAKUJĄCA ERMETICO RAFFAELLO;PLPA-PR-U11;UGP11 RAFFAELLO;1-Przekładacz produktu do IPE 1   005109;
PLPA;12679947;1P;08.06.2025;NARAJJACE1;08.06.2025;13:47:02;08.06.2025;14:02:39;08.06.2025;13:20:02;08.06.2025;13:47:39;;10129645;PLPA-PR-U43-011446;10129645;UGP43;90300020;2-SYSTEM WIZYJNY - KONTROLA OPAKOWAŃ 2;0,00E+00;H;50000224988;PRZL ZWZK;;08.06.2025 13:48:23 CET Jacek Narajczyk (NARAJJACE1) Regulacja parametrów kamery.;P04;3;PLPA-PR-U43-011446;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;2-SYSTEM WIZYJNY - KONTROLA OPAKOWAŃ 2;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 2;1-Robot T6. MASTELLO 2
PLPA;12679948;1P;08.06.2025;SZYSZANDR1;08.06.2025;14:21:21;;00:00:00;08.06.2025;06:00:00;08.06.2025;07:30:00;X;10101077;PLPA-PR-U43-011545-003;10101077;UGP43;90300020;WYMIANA KOMUTATOROW;0,00E+00;H;50000224989;PRZL WTZW;;08.06.2025 14:45:06 CET Andrzej Szyszka (SZYSZANDR1) wymiana komutatorow zgrzewu poprzecznego i gornego;P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA KOMUTATOROW;ZWOL CZPT BrMt KWS  PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 5;1-Pakowaczka 5
